,location,date,word_count,latitude,longitude,source,source_id,description,country,shape_class
111435,5236191,2013-08-10 23:00:00,173.0,50.26729,-119.27337,2.0,S101021,"Multiple lights of red, green, blue and white blinking and hovering in the sky.

I seen a formation of blinking lights hovering in one location, the lights were green, red and blue. I seen these same lights last week in a different location, my friend, who lives 20 miles South of me seen them also last week and when I called her last night, she could see the same thing closer to her place at the same time as I was witnessing these ones, so there are more than one of these hovering around this area. 

During the day here approximately 2 weeks ago, I see a silver orb heading West in the sky away from Vernon. Three of us witnessed it. I took a video with my iPhone and took pictures, you can see the flashing lights in the video, but the pictures aren't clear.
Shape: Other
Duration: 1 hour
Characteristics: There were lights on the object, The object changed color, There were aircraft in the vicinity or aircraft chasing the object",CA,
175445,5198989,2007-02-12 21:00:00,265.0,-33.86785,151.20732,2.0,S60150,"Five to six craft spotted flyinfg over outskirts of Sydney Australia

My mates and I were out one night on the outskirts of Sydney letting off some fireworks (shouldnt have, but, well what can u do?) Anyway after letting off the last of the fireworks one of my mates happened to spot a couple of glowing lights in the not to far distance, we didnt think anything of it at first, but then a few minutes later the lights were still there in the exact same position- it seemed as though these lights had remained stationary all this time. Then all of a sudden the two lights seemed to split into five or six objects, and then coming at us with incredible speed, they then stopped just above us, now I was scared. The lights were emitting a sort of strange glowing feel above us, then two of the craft flew over some nearby hills going out of sight and then a large beam of light was seen coming up from over the hills. The rest of the crafts still hovered over head performing amazing maneuvers seeming as if to defy gravity with there smooth twists and turns- and then they shot up and disappeared. We ran up a large hill to see if we could spot the craft- but we couldnt. The craft were never seen again.

((NUFORC Note: Student report. PD))
Shape: Cigar
Duration: 1 or 2 minutes
Characteristics: There were lights on the object, The object left a trail, There was an aura or haze around the object, The object emitted beams",AU,
232542,5285502,1991-06-01 21:00:00,29.0,39.0,35.0,4.0,197618,"A member of the US military reported encountering an entity wearing a coiled metallic outfit, in some ways resembling that of the famous ""Michelin Man."" No other information.
Sources",TR,
176175,5217343,2006-12-24 00:00:00,43.0,33.86726,-112.14682,2.0,S71348,"a lite edged triangle in the sky.

A large triangular craft with yellow lights around it,small ones on the diagnle sides and long ones on the back and it moved slowly across the sky.
Shape: Triangle
Duration: There were lights on the object",US,
188509,5274595,2004-08-15 07:45:00,12.0,,,4.0,174949,"The four objects moved very rapidly from east to west, then disappeared.",US,
215174,5206633,1999-02-15 19:00:00,115.0,41.75038,-71.49978,2.0,S05606,"At 1900 hours on the evening of 02Feb.1999, I spotted a triangular craft moving slowly and silently at about 100 feet. This was in the area of Hopkington, RI., rural area. I could make out a logo on the bottom of it it was ""a triangle containing the Earth and two red ligthing bolts striking the Earth, in the right hand lower corner was a number1"". do you have any idea what this was, or would anybody out there know. As I said it moved silently and slowly. While viewing this craft I was overcome with a feeling of peace serenity, very odd, no panic, nothing, just a great feeling!
Shape: Triangle
Duration: 15 minutes",US,
97405,5513532,2014-06-27 19:40:00,279.0,37.25022,-119.75126,1.0,57517,"{dr}3 UFOs appeared to be hovering in the sky near the 5 freeway in Los Angeles

We were driving home Friday night on the 5 freeway heading north from Los Angeles to Kern county. We saw 3 large UFO's starting at about 7:40PM just before reaching Pyramid Lake on the 5 freeway heading north from Valencia towards the Grapevine. The sky was clear and we saw something that at first appeared to me a cigar shaped cloud. Next we saw 2 more. They just hung there kind of at an angle to the ground, then the one closest to us rotated, there was a flowing fade in and out of lights and there seemed to be a light at one end. 
The approximate locations of the three were: #1 over the Angeles Forest west of the lake, #2 further northwest and #3 seemed to be over the 5 freeway going north away from the Bakersfield area. 
#1 moved to #2 as if by a jump. It was in the blink of an eye. Then it rotated.
I felt a little scared because no one driving seemed to notice or care and then #3 seemed to come closer to us. I think my wife was scared. 
I took these photos with a weak 50 mm lens after getting home. I was hurrying not to miss a photo chance and I drove up one of the nearby mountains 
I played around with the exposure to give a better view on the second photo.
We lost sight of the UFOs because mountains blocked the view of 2 of the UFOs and the third one seemed to move behind a mountain as well.",US,
106836,5226784,2013-11-09 18:46:00,156.0,18.51957,73.85535,1.0,52152,"Bright red glowing object moving slowly and steadily

I had just stepped out of the hair dressers after my kid got a haircut. I was waiting for my kid and saw one of the barbers point at the sky. So I looked.

The thing moved slowly and steadily east to west. It was glowing bright red and the shape of the light was roundish. It was dark so I could be wrong about many things. It might as well have been the satellite that is supposed to crash into the earth, but thats not supposed to happen till tomorrow. Its not like anything I have ever seen before. Im sure it was not an aircraft. The lights did not blink and this seemed too big, slow and noiseless to be an aircraft. It seems to have a shape behind the light it. I saw the rear outline just when it disappeared beyond the building behind me.",IN,
132209,5195975,2012-04-23 15:49:00,124.0,28.75054,-82.5001,1.0,74020,"{rjl} ufo neben flugzeug

translate from German

ich habe das flugzeug gesehen und sah etwas neben dem flugzeug ich hatte gerade eben meine kamera bei mir und schoss das bild danach hab ich gesehen wie das objekt 6 mal so schnell wie das flugzeug richtung meer veschunden ist. das war so schnell. das war ein super erlebnis in meinen ferien.

liebe gr1sse anthony

Translate from German

I saw the airplane and saw something beside the plane I had just picture my camera with me and shot the then I saw how the object 6 times as fast as the plane direction of the sea is veschunden . it was so fast . it was a great experience in my vacation .

Best wishes Anthony",US,
22024,5206830,2020-04-21 00:00:00,2.0,54.75844,-2.69531,1.0,108020,"

",GB,
217941,5256592,1998-07-20 02:00:00,15.0,40.00032,-89.25037,4.0,130913,Between Tinley Park and I57 on I80: It looked like two strobe lights flying together.,US,
166719,5190954,2008-07-28 00:30:00,789.0,43.82602,-111.78969,2.0,S70239,"Course-correcting lights in formation, with possible nuclear site connection

Last summer in the middle of July, my roommate (J.), the girl next door (C.), and I were sitting on our roof. J. and C. were drinking beer, but still not nearly drunk. I was completely sober when this occured because I hadn't acquired a taste for beer at the time. I'm more of a wine enthusiast, but I didn't have any alcohol in me at the time.

We were stargazing, and there was an unusual number of shooting stars because of one of the meteor cycles. If I remembered the date, I could be more specific. Unfortunately, I don't recall the exact date or time of this occurance and I didn't have a camera handy because I don't just sit there with a camera expecting odd things to happen. Nor do I expect that any camera I've ever had before my newest one could take a clear picture of what I'm about to describe.

Anyhow, me and J. were laying on our backs looking up at the sky while C. was laying on her chest facing the other direction. Suddenly, an array of about 6 lights flew overhead. Excitedly, both J. and I sat up.

""Did you just see what I saw?"" I asked.

""I'm glad you asked. I thought it might've been the beer,"" said J.

""No. It definitely wasn't,"" I said.

""What did you guys see?"" C. asked.

J. and I just looked at eachother and we both said, ""A UFO."" ""Or maybe more than one,"" I thought aloud.

J. agreed.

Anyhow, C. was ticked off because she believes in UFOs and aliens and the like but J. and I are more skeptical but open-minded. Still, I can't deny that I saw something strange that night. It couldn't have been a usual airplane or helicopter because the lights were just wrong. They weren't blinking, and they were in sort of a V formation, but offset like a flock of birds and in the same sort of flight path (diagram below), but making no noise.

*---*---* | * | * | * I know there's a Gov't nuclear site called the INL (previously INEEL) nearby, so perhaps it could've been something in connection with that, especially since whatever this UFO was seemed to be heading that general direction. I've been on the INL site before, but it was in high school for a field trip and there were limits on where we were allowed to go because a lot of top secret research goes on there. I know they've had connections with the air force before though, because of stories from a previous employer. I understand that seeing a unfamiliar aircraft can make a person uneasy as make us start thinking about aliens and all sorts of things because the members of his community had the same reaction when they saw the first airplanes flying overhead and then their first helicopter.

Anyhow, back to my story.... As these UFOs came in, they slowed down and nearly came to a stop (though not directly over us, and I have the feeling whatever they were, they were entirely unbothered by our presence). They were heading s/sw, but shortly after passing over us and slowing, they abruptly changed course about w/sw. To me it seems they were either headed for the INL or attempting to just barely avoid it, or waiting for directions to a landing site. Whatever the case is, they made some sort of course correction, so I highly doubt it was just a group of shooting stars. In fact, that possibility is entirely implausible in my opinion.

I think it's important to also state that there is an airport just minutes from my apartment, nearly due north, but this UFO appearance was heading the wrong direction to have either taken off from the airport or to have been heading for it. It was flying low enough that we should have heard noise and I could almost make out the shape of an object, but not quite, and any shape I might have seen might have been an optical illusion from the lights. My best guess is that if this was a single object though, it was either triangular or even in cube shape, though a triangular object seems more aerodynamic and thus more logical to me. It seems to me this was more than one object though and that they were ""connected"" but not by any physical means, if that makes any sense. Either by some magnetic field or a programmed flight path.

((NUFORC Note: Witness indicates that the date of the sighting is approximate. PD))
Shape: Formation
Duration: 1 min
Characteristics: There were lights on the object",US,
278082,5574693,1961-08-01 12:00:00,2.0,,,7.0,BB-7548,Result: Meteor,CN,
39598,5475953,2018-12-11 16:15:00,650.0,53.64413,-2.09581,1.0,96964,"I observed a large glowing ball in the sky hovering still, silently above a large area of open moor land. It ejected a much smaller ball of light that flew off to the right. The main light slowly descended in hight, then followed the same path.

I was walking my dog across the moors, opposite a reservoir called Blackstone Edge, located on Rochdale Road A58. Walking towards the old Roman road, there's a hill side that blocks the view of the M62 Motorway. With a big valley bellow it and another reservoir at the bottom, called Green Withens Reservoir. 

Above that hill line I saw a very bright ball of light that remained stationary for 3 or 4 minutes, with a subtle wobble which made it look odd. At first I presumed it was a plane with it's headlights on, though it grabbed my attention because it didn't seem to be moving, and there were no blinking wing lights or any sound considering how low it seemed to be.It was also noticeably brighter than a plane. 
I stopped and watched it, then it ejected a very small ball of light which then travelled off to the right about 25 degrees above the hill line, in a straight line, very smoothly at a steady pace.
I watched this small ball of light fly straight until it disappeared bellow the curve of the hill. I stood and waved my arms at it to say hello, as it didn't seem that far away and only just over the other side of the hill. I stood waving for about 30 or 40 seconds, at that point the main brighter ball of light started to slowly descend down, it seemed to stop just at the crest of the hill, almost out of sight. I could only see half of the ball of light peaking above the hill, it stopped descending and flew to the right at a steady speed following the same path as the smaller ball it ejected. I had to jump up in the air to watch it as it went, but I clearly saw it stop descending and immediately started flying to the right. The direction would be moving towards Littleborough.. I watched it until it disappeared bellow the rising hill line. 

I ran around to a better vantage point which took a couple of minutes to reach, but I could no longer see either objects. I could see a number of planes in the area, at least 10 or so planes were flying in different directions over a period of 10 minutes I was stood looking for it, they were at much higher altitude. These were all very easily identifiable as planes, and could easily see blinking wing lights and flashing, even planes that had their headlights on you could easily see they were planes. This object was much brighter, much lower and remained still only with a slight wobble. Then descended, and changed direction with a steady non changing bright light. With no blinking coloured lights or wings. It was completely silent. I am sure it was not a plane, or a helicopter. I would hear it if it was a helicopter, or you would notice a change in it's light and shape as it descended and turned. It was hard to judge distance as to how far away the object was, but it seemed to be half way between the M62 motorway and the Hill, flying over the main stretch of open moor lands parallel to the motorway at a relatively low altitude. 

When walking back, shortly after seeing the object a very thick fog rolled in and removed almost all visibility of the surrounding area. This was just as the sun was going down also, I didn't have my phone with me, otherwise I would have taken a photograph or filmed it. I can't explain what it was.",GB,
144728,5237739,2011-06-08 00:00:00,207.0,33.81601,-78.68002,1.0,29461,"From 9:35-10:35 saw multiple Red-Orange spheres light up from N. Myrtle Beach

Last night I saw 2 events on the beach in front of the resort I was staying at(Ocean Creek) [which I reported]

Tonight my Dad and I decided walk walk don to the beach a little earlier to see what we could see.

We reached the shoreline at 9:35 and immediately saw 3 red-orange flashes to our SE. Over the next hour we saw 7-9 grouping of the red-orange lights flashing with anywhere from 1-7 lights in each event usually flashing in a sequence, once with two flashing on and off moving in a line across the sky.

After 40 minutes we saw what appeared to be 4 fighter jets (my dad saw 6) flying at a very high altitude to where the highest amount of activity had been over the ocean. They then returned from the direct that they came from.

We saw 2 more events after this with the red-orange flares. The last occurring at 10:34pm.

We never heard anything, but that is not unusual due to the high speed winds coming off the ocean.

The total number of red-orange lights we saw was probably between 40-60 over the course of the hour",US,
248296,5188567,1977-11-11 22:00:00,144.0,32.29876,-90.18481,2.0,S42371,"large black triangular craft with searchlight moving slowly

A lawyer friend described this to me. He is 45 years old and not the fanciful type. 

He and three friends were parked beside the local reservoir at a scenic overlook. They saw a bright light approaching them from above the water. At first they thought it was a helicopter with a searchlight. As it got closer, they saw that it was a huge black triangle (""big as a house"") with a light at the apex of the triangle. 

It passed directly over them at approximately 100 feet from the ground, moving slowly and making no sound. After it passed over, the object darted away at a high rate of speed and disappeared.

((NUFORC Note: Witness indicates that date of sighting is approximate. PD))
Shape: Triangle
Duration: 5 min
Characteristics: There were lights on the object",US,
186432,5246737,2004-12-20 16:00:00,154.0,,,2.0,S41212,"2000 mph metalic oval with con trail in day time sky over Indiana.

On Monday 12/20/04 at aproximately 4 PM , I was outside in the parking lot looking at all the little puffy clouds dotting the sky. 

Noticed a fast moving object to the west. Craft was traveling east. I estimate it was going 2000mph. It left a long prominent single con trail. Appeared gold metalic with the full sun reflecting off it. It was long oval shaped and solid. 

I estimate its alltitude at about 20,000 feet. I followed it across the sky as it moved in a straight line. Observed the ""ufo"" for about 15 seconds or so. It never re appeared from behind a small cloud to the north east. Could have been a scram jet??? It did NOT have wings. 

Thats my story and Im sticking to it.
Shape: Oval
Duration: 20 seconds
Characteristics: The object left a trail",US,
300163,5193947,1902-08-13 00:00:00,120.0,60.10867,-113.64258,3.0,3v4y5k,"Dog retreated into house when black triangle appearedA huge, cone-shaped UFO that
slowly revolved, hovered for more than an
hour, and shot away as an airplane approached was seen by members of
Her Majesty's Coast Guard and others at Brixham, Devon, England at
11:25 a. m., April [1967]

Coast Guardsman Brian F. Jenkins stated in his report to NICAP member
J. A. Hennessey that the object was seen stationary at approximately
15,000 feet. It slowly drifted to the northwest during the next
80
minutes. It was slowly revolving, revealing a door like structure
on
its side as it did so. There was a curtain-like structure' at its
bottom that changed shape during the flight.

Detailed reports and
documents

British Radar Case (UFO INVESTIGATOR)",CA,
6265,5196237,2021-10-08 20:03:00,77.0,26.14234,-81.79596,1.0,120522,"Very large ufo flew over my condo

I was walking my dogs at 8:03pm on October 8,2021 when I looked up and noticed lights in the sky flying overhead. As it passed by I could tell it was one solid craft that made zero noise. The shape of the lights is what first got my attention and then the size was second. It was like and aircraft carrier in the sky. Only lasted about a min tops.",US,
49526,5428537,2017-12-15 19:15:00,31.0,,,2.0,S137803,"Green light, high in the North sky, didnt move, was pulsing, for at least the past 1/2 hour. It is still there.
Shape: Light
Duration: There were lights on the object",,
124831,5264794,2012-09-12 19:30:00,197.0,41.07621,-73.85875,1.0,42526,"(GS) Hovering disc shape craft observed on north side of tappan zee bridge

I was driving west over the tappan zee bridge from westchester county into rockland county around 7:30 PM. I noticed a solid lit up object hovering about 400 feet to the north of the bridge. At first I thought it could have been a small plane, but its sequencing blue and white lights were odd, and to be so close to the bridge was concerning.
As i traveled over the bridge, it did not move at all. Hovering, lighting up, it was not a helicoptor either. It remained in place the entire time as i drove across the Hudson River and observed it the entire time. Others must have seen it as it was very obvious. As i drove by it, i realized it was a UFO and possibly something not from this planet, I had a sinking feeling in my stomache. I could not stop and take a picture as it would have caused an accident, or police would have been notified of a possible jumper. I lost sight once i got to the other side of the bridge, about 10/15 minutes later.",US,
257095,5230683,1973-01-02 23:00:00,206.0,,,2.0,S69796,"I was stationed at Yokota AFB and and somewhere in the first couple days of the new year we came to catch a C-5 and two 141s when they were buzzed by a white light. when they tried to land the light flashed before them and stopped them from Landing. 

the f 86s were sent out of a near by Japanese air base. 

We got on a parked aircraft and listened on the radios. the aircraft werer not able to land and were sent to a marine airbase further south. they came in the next morning. 

It would be better to tell this to someone since I'm not much of a writer. this was Jan 1973 the first few days

((NUFORC Note: We spoke via telephone with this source, and he seemed sincere to us. We have invited him to attempt to contact the other witnesses, and to add any additional information to his report, if it comes to mind. Date is within a day, or two, of the actual date, the witness believes. PD))
Shape: Light
Duration: 3+
Characteristics: There were lights on the object, There was an aura or haze around the object, There were aircraft in the vicinity or aircraft chasing the object",,
70530,5243737,2016-03-18 23:05:00,114.0,47.67323,-117.23937,2.0,S126446,"I was looking up at an awesome moon circle and saw a satellite moving from northwest to southeast it then changed directions at a higher rate of speed. 

It then slowed quite a lot and moved in an arc to the east. 

It then went at a very higher speed to the west toward the the moon. The moon then drowned out the what ever it was. 

I love the sky and this was something I have never experienced.

((NUFORC Note: We spoke via telephone with the witness, and he sounded to us to be quite sober-minded. He seems to be a skilled observer of the nighttime sky. PD))
Shape: Circle
Duration: 10 seconds",US,
38202,5432979,2019-02-02 18:00:00,58.0,39.00027,-105.50083,2.0,S144758,"My guess Top Secret US Military craft perhaps connected to the Secret Space Program.

Two very large reddish orange fireballs and a number of white spheres. Strange sounds like an organ. First thought they were jets, but that wasn't that case at all.
Shape: Fireball
Duration: 2 hours
Characteristics: The object emitted other objects, The object changed color",US,
51591,5212988,2017-10-14 17:30:00,69.0,41.99038,-70.97504,2.0,S136744,"At 17:30 I saw 8 orb shaped objects headed south east at a slow pace then individualy go out of formation all were colors of orange glowing orbs then they went above the clouds towards the stars then disappeared.

((NUFORC Note: Witness elects to remain totally anonymous; provides no contact information. PD))
Shape: Oval
Duration: 5 minutes
Characteristics: There were aircraft in the vicinity or aircraft chasing the object",US,
130459,5200845,2012-06-07 22:15:00,46.0,35.50069,-80.00032,1.0,38957,"Unidentified flying objects have been seen over Fayetteville NC

3 lights in total were traveling from South-West to North-East. One light seemed solid bright object in the middle and 2 others with three-light triangle on equal distance from the middle one. Were not airplanes, helicopters etc.",US,
135770,5222600,2012-01-12 20:45:00,377.0,,,2.0,S86582,"Flash of light that lit entire nighttime sky, traveling West to East. Followed by a power flicker of at least 25 miles.

Clear skies for Thursday night January 12, 2012 in Saratoga, CA. I was outside on the phone talking to a friend who lived approximately 25 miles north in San Mateo and was inside their house. Suddenly, I saw a flash of light across the sky almost instantaneous coming from a Western direction across the sky towards the East. The light was so fast that while I saw it I thought it was lightning but while the light flashed I reminded myself that we had unseasonably hot and clear weather with no rain for a month. Then once the light flash ended, all the lights flickered, street lights, neighbors house lights and inside lights and even our own house. I was talking on the phone while I witnessed this and said I saw a light flash across the sky and the lights just flickered off. My friend on the phone said that while I said this, their house lights flickered off and then on again. I would have thought this was nothing but a power spike, except that I saw the light a! cross the sky flashed in a flick of an eye. There was no object, just a flash of light across the entire sky as thought it was coming from the West (Pacific Ocean or San Francisco) area. The entire moment from the light across the sky to then the electrical energy bleep lasted 3-4 seconds. If you blinked, you would have missed the light across the sky. The electrical outage came after the light, and was a longer bleep. This happened again approximately 30-45 seconds later. However, this time the flash of light was barely noticeable and the power flicker only hit the street lights. I do not live near any electrical power center or any large electrical wires. What was odd is that 25 miles north my friend experienced the same thing, but did not see the light flash because they were indoors. There were no forms of evidence such as pictures, except that my friend witnessed the electrical outage.
Shape: Other
Duration: 3-4 seconds
Characteristics: There were electrical or magnetic effects",US,
135261,5208983,2012-01-27 19:48:00,43.0,33.49364,-117.14836,1.0,35300,"stationary light. Then decened behind the view of the mountain. Approx. 8 miles away.

stationary light. Then decened behind the view of the mountain. Approx. 8 miles away. pulsating at times. Orange in one photo. One year and 21 day from last sighting.",US,
134011,5190091,2012-03-07 20:15:00,240.0,42.33143,-83.04575,1.0,36540,"2 bright objects in SW sky, one blinking, not Venus and Jupiter. They hovered and then one moved into the trees, the other disappeared.

While driving east on 8 Mile Road near Woodward Avenue at approximately 8:00 p.m. on March 7, 2012, my cousin and I saw a bright glowing object in the southern west part of the sky. At first we thought it was a plane, but it glowed too much to be a plane. But it couldn1t be a star either because it was too low and too bright. 

We turned left as soon as we could and began traveling south to get a better view. I wanted to get a clearing so I could tape it with my flip video. Once we had a clear view, I stopped the car and began to film it. Another glowing object, blinking on and off appeared along side it. 

My cousin was kind of freaking out, but I was excited. So I took a quick video of Venus and Jupiter in the other part of the sky to show that is not what we saw. As bright as Venus and Jupiter were that night, they did not glow nearly as bright as these glowing lights.  

This is the second time I have seen something like that in the sky and taped it. It is also in the same general area in the sky at about the same time of night.",US,
63473,5229392,2016-10-03 19:40:00,426.0,51.38764,0.50546,1.0,79576,"White light like aircraft with headlights on, but brighter, observed travelling west to east on level path, then climbed steadily - also observed aircraft in vicinity quite close, object passed out of cloud, stopped, 90 degree turn south into cloud

From back garden whilst out with dog...observed bright white object west of my location about 40 degrees above horizon - thought was aircraft with headlights on, and watched as it tracked east on slow ascent path...but into end that white light was pulsing...no red or green aircraft lights visible... After a minute or so it disappeared in high light cloud and was obscured, but followed path by eye through cloud, until it reappeared still on easterly path... Also aircraft at this time, as normal, whit lights and red flashing beacon in same vicinity but appeared lower... Maintained observation of light, which was it clearly pulsating / almost flashing on/off...only bright white light, no coloured navigation lights where observed... Then to my amazement it appeared to simply stop and maintained a stationary position for maybe 5 seconds then took off again at 90 degrees to its original path, heading south... I observed it for about another 30 seconds to a minute as it went away from me and disappeared behind a large cloud.

I regularly observe aircraft in this area in the skies at night, as we are close to flight paths, I have also observed Chinese lanterns in the sky (wind blown) and frequently see helicopters, both civilian (police mainly) and military (not often) and Rochester has a small airfield, but does not fly at night.

I have also observed satellites at night (directly overhead) and usually in a north west of south east orbit, but I have never observed anything similar to the observation I am reporting. I would interested in finding out if anyone else observed this 'light' this evening...

I found this observation most peculiar - my thoughts were, what the hell is that? I came to the conclusion it could not be a drone copter as it was too high and must have travelled a fair number of miles during my observation...not possible for a remote control drone copter as range of radio control would be an issue... 

I also noticed no sound, although I could clearly hear the aircraft observed during this period, the pilots of which I would suggest must have also observed this light their aircraft was flying west/south west to east/north east...

Unfortunately I do not have any digital or photographic evidence...I was too engrossed in watching it...",GB,
121620,5211094,2012-11-19 19:58:00,137.0,,,1.0,44138,"{nd} I saw a black triangular object in the sky when I left work on 11/19/2012 at 7: 58 pm

I saw a black triangular object in the sky when I left work on 11/19/2012 at 7:58 pm. I walked out the side door of my office building. I had just walked up some stairs onto the outdoor plaza between two 4 story buildings and I saw a black triangular shaped aircraft flying very slowing above me between the two buildings. The aircraft had blinking white lights on the three corners and gave off a glow around the edges. The aircraft came from the southeast and flew very slowly to the northwest. I heard no noise. There were no other people in the plaza at the time. The situation felt surreal and calming at the same time.",US,
251300,5192712,1976-03-26 00:00:00,15.0,47.00025,-109.75102,3.0,pl6z64,9:15 p.m. UFO described as a light that zig-zagged in the sky. (UFO 78 NIDS),US,
189296,5245242,2004-07-02 18:00:00,25.0,,,4.0,174412,"We saw four objects flying in formation, the objects were shining and circular in shape, the sky was clear and sunny, then suddenly we saw",US,
221370,5257165,1997-06-01 20:00:00,145.0,34.64234,-82.45596,2.0,S85386,"I was watching a few inmates who were on a small rec yard and it was dark out but we had a specific time for them to come in off the yard and it wasn't time yet. The inmates on the yard watched a triangle shaped aircraft fly directly over the prison not far above tree level height and completely silent. It moved slowly and kept moving. We were all confused and talked about it for a few days after that. 

The next night after that I was informed to have the inmates off the yard before dark. I wonder if it was something from the government because of the announcement to have the inmates off the yard immediately following this event. I only recently learned of other sightings during this time period which caused me to remember my sighting.
Shape: Triangle
Duration: 5 minutes",US,
39982,5190834,2018-11-23 17:05:00,69.0,40.71427,-74.00597,1.0,96612,"{tjd} My friend observed it and asked me to report it for him so he could remain anonymous.

My friend saw it east of his position on Delta flight #1282 preparing for landing at JFK on 11/23/18 at 17:05 EST. He said it looked like an orange ball hovering near DOE's Brookhaven Nat'l Lab/Rhode Island area.

He sent me digital video and a still picture of it to submit.",US,
156329,5414173,2010-02-22 00:00:00,135.0,40.8,-77.7,1.0,69343,"{cak} Hovered bright white object in distance decended slowly to ground then ascended really fast into outer space

I was driving down the road on my way to work early in the morning just before sunrise.. 445 a.m. approximately. I happened to look into the sky and I saw a bright flickering white light off in the distance. Wasn't a star. But it resemble one. Much brighter and closer so it stood out. It hovered there for a few seconds and I saw it slowly decent to the ground then it just shot straight up into outer space very fast. Like you would see in a movie.. I know I saw it. And the rate that it ascended off the ground and into space was definitely not a man made object or form of propulsion.",US,
272664,5190305,1965-05-01 12:00:00,23.0,47.00025,-109.75102,4.0,060807,An object was tracked by radar and sighted visually. An unidentified object was tracked by radar and sighted visually at an airfield (McElrea).,US,
117893,5226966,2013-03-15 03:45:00,40.0,20.78785,-156.38612,2.0,S96696,"Driven up the Haleakala National Park there was a flash in the horizon, it lasted for a few seconds and it disappeared.

((NUFORC Note: Witness elects to remain totally anonymous; provides no contact information. PD))
Shape: Flash
Duration: 10 seconds",US,
294637,5188985,1952-01-01 12:00:00,1.0,25.77427,-80.19366,4.0,126479,,US,
75213,5195756,2015-11-04 22:15:00,950.0,34.79981,-87.67725,2.0,S123540,"Bright multi-color flashing orb saw in the sky making slow and fast maneuvers from left-right horizontal too vertical maneuvers easily.

The first sighting was approximately two months prior to the sighting I am posting about now from this last Wednesday (11-4-15) at exactly 2:50 a.m. I am a Private Investigator my late twenties and work crazy long hours so needless to say I was asleep on the couch when my Fiance woke me up in a frightened state saying that she just observed something unexplainable in the sky upon walking outside to have a smoke. I immediately walked outside and much to my surprise there it was. Distance, size and altitude were obviously impossible to determine due to it being far up in the sky. However, I can say with certainty that it was large and was at a far distance from my position in the field behind my residence. This object was absolutely silent and the only observable features about it was that it was a bright glowing white orb (I refer to it as an Orb because it appeared this way from the constant bright light. I dont know if it was a craft or what) with what a! ppeared to be flashing lights of blue red green and yellow (however this was just observation by the naked eye and could have been a larger or a smaller spectrum of colors). It is hard to say if the changing flashs of different colors was from a spinning movement around the center of it was flashing from the center like a strobe. 

I want to point out that while this specific experience I am speaking about is from me and my Fiances first experience from two months prior, both experiences had the exact same type movements that I am about to describe. The main difference is that the first sighting was at approximately 2:50 a.m. and the most recent sighting was at 10:15 p.m. and BOTH SIGHTINGS HAPPENED IN THE SAME LOCATION IN THE SKY. It helped me out that I had the same two tall trees in my field to use as landmarks while looking up in the sky and allowed us to be able to tell that the objects maneuvers were actually being done and that it was just a trick to our eyes. The objects maneuvers are what really took us by surprise in th! at it changed in speed at random while going from a hovering position to suddenly darting to the left or right. Also it made circular flying motions as well as moving from a stationary hover to the left then suddenly making nearly a 90 turn and going vertical. All of these types of maneuvers were observed many times and at multiple patterns (Such as darting to the right then shooting straight up all while never changing speed, or while flying in one direction suddenly maneuvering into making an almost perfect circle in the sky) I do not feel that this was a standard aircraft of any kind as it showed no lighting like any citizen passenger or military aircraft I have ever observed. It also did not appear to be moving farther away from our position or so much closer either as its size should have decreased or increased as it flew away or flew closer to us. All of the patterns and sudden changes in speed were observed in a relatively local area in the sky for a very long period of time. At the end of the sighting on the first night, we observed the orb as it ended up flying down out of the local area where it had seemed to hang around and appeared at this point to start flying away from us towards the horizon. However while it was still easily observable in the atmosphere, it seemed to us as if it almost blinked out of existence. The most recent sighting we never witnessed when or how it departed due to both of us having to call it a night and go to bed due to having to be up early for work the next morning. While observing this anomaly on both nights, I first grabbed the first thing with a camera which was my Galaxy S5 with a 16 mp high definition camera in it. While I know that this isnt super great camera wise, I thought just maybe since this orb is illuminated so well it would pick it up. However, I was wrong. So I can to one of my gear bags I have for my job and just grabbed the first handheld camcorder I could find and it was my Samsung camcorder ! which isnt anything fancy just a 32x zoom but usually has don! e me alr ight even in most low light scenarios. And again seeing how illuminated this object was I thought surely it would pick it up at least somewhat. But no. I am just hoping that someone else could have observed this event near me. I do want to put out that being the I live in the very northwest part of AL, this object easily in my opinion was hovering and doing these crazy maneuvers over the state of TN or MS. I know MS has an Air Force Base however the only one that comes to mind right off is a bit south of where this orb would have been flying over. So anyone who can help me out here explaining this please dont hesitate to contact me.
Shape: Light
Duration: >30 minutes
Characteristics: There were lights on the object, The object changed color, There were aircraft in the vicinity or aircraft chasing the object",US,
182630,5259735,2005-09-17 23:00:00,31.0,40.16706,-74.49987,2.0,S46357,"It was diamoned shape and green.

Diamond- shaped, with red lights on points, colored green.
Shape: Diamond
Duration: 5 min.
Characteristics: There were lights on the object, The object emitted beams",US,
97937,5228184,2014-06-18 01:00:00,91.0,40.88399,-74.5621,2.0,S110343,"Large oval light hovers then shoots off like lightning.

I was looking out the window when I saw a large oval green light. 

It was slowly moving west for about 1 minute then suddenly shot like lightning of to the west and down out of sight. 

No sound.
Shape: Oval
Duration: 1 minute
Characteristics: There were lights on the object, The object left a trail, There was an aura or haze around the object, This is a possible UFO abduction case, Marks found on body afterwards, Animals reacted to the event",US,
